method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
rerank,pooled,5a7759fc5542993569682d60,comparison,hard,Where are Teide National Park and Garajonay National Park located?,Garajonay National Park | Teide National Park,"Garajonay National Park | Teide National Park | Roque Cinchado | Alpine National Park | North Cascades National Park | Crater Lake National Park | Wapusk National Park | Glacier National Park Fund | Prophetstown State Park | Escalante Petrified Forest State Park | Flores Island Marine Provincial Park | National parks of Taiwan | Narrow Hills Provincial Park | Cotter River System | Lung Fu Shan Country Park | Stanley Park, Blackpool | Vilsandi | Niagara Park, New South Wales | Montezuma Castle National Monument | Calumet Downtown Historic District | Glanford Park | Salisbury Woodland Gardens, Blackpool | Gaboš | Haripur Barabari | Eugene Cross Park | National Archives of Namibia | Indianapolis Motor Speedway | Las Vegas Festival Grounds | Circus Circus Las Vegas | National Archives of Bangladesh | Dras War Memorial | Forbury Gardens | Mount View, New South Wales | Clock Tower of Murshidabad | Yellowcraigs | Yunnan Provincial Museum | Bobby Dodd Stadium | Shawnee Mission District Stadium | National Archives of Zambia | Nusretiye Clock Tower | Nashville Terminal Subdivision | The Great Movie Ride | Crowther Masonic Hall | Shuangmiao, Inner Mongolia | National Archives of Mauritania | Hanggin Rear Banner | Colonna di San Zanobi, Florence | Coimbatore International Airport | Ruakuri Cave | Gerald R. Ford Presidential Library",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a835478554299123d8c20ed,bridge,hard,How many copies of Roald Dahl's variation on a popular anecdote sold?,Mrs. Bixby and the Colonel's Coat | Roald Dahl,"Roald Dahl | Mrs. Bixby and the Colonel's Coat | The Best of Roald Dahl | The Collected Short Stories of Roald Dahl | The Roald Dahl Treasury | Roald Dahl: Collected Stories | Roald Dahl short stories bibliography | Roald Dahl Children's Gallery | Roald Dahl's Willy Wonka (musical) | From Unknown Worlds | Roald Dahl Plass | Dim Gray Bar Press | Suanfa tongzong | Castle Richmond | Pluck and Luck | Snoecks | Winfred Blevins | The Great Gilly Hopkins | The Life and Work of Sigmund Freud | Aye, and Gomorrah, and other stories | Orlando: A Biography | Arthur Conan Doyle | Michael Finnegan (song) | Jean Portante | Penelope Lively | H. Bedford-Jones | Douglas Ainslie | Richard Ford | Dzvinia Orlowsky | W. F. Morris | Henry Roth | Wendell Berry | Mai Al-Nakib | Langston Hughes | The Duchess and the Jeweller | AlphaPets | Virginia Woolf | Madonna (book) | &quot;J&quot; Is for Judgment | Nancy K. Pearson | Bread and Roses, Too | Peter Swales (historian) | The Mark on the Wall | Cultural depictions of Harold Godwinson | Give War a Chance | I, Too (Langston Hughes poem) | Index Magazine | Langston Hughes Medal | Irish prose fiction | Reading Post",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5aba749055429901930fa7d8,comparison,hard,What occupation do Chris Menges and Aram Avakian share?,Aram Avakian | Chris Menges,Aram Avakian | Chris Menges | Claudio Fernández-Aráoz | Semyon Aranovich | Shomwa Shamapande | Richard Socarides | Aleksandar Bošković | David Alden | Elliott Abrams | Darrell Crate | Sergo Mikoyan | Franz Josef Och | Peter Torry | Søren Rasted | Ottavio Alessi | Thomas Hylland Eriksen | Inge Kaul | Am Rong | Sean Healey | Rosario Naimo | Amaruk Kayshapanta | Eenasul Fateh | Affiliated Managers Group | Michael Hjälm | Alfred Gell | Idrees Ul Haq | Herbert S. Lewis | Everette James | Viktoras Kulvinskas | Kevin Sheehan | Giuseppe Arimondi | Isaak Hassler | Mat Dan | Polycom | Joby Talbot | Lene Nystrøm | Ian Harland | Ephigenia of Ethiopia | Wale Adebanwi | Al Pacino on stage and screen | The Drop-In (podcast) | Seumas MacManus | William Cammisano | Emílio da Silva | Index Magazine | Gus Williams (musician) | Thomas Friedman | Alistair Grant | Denis Latin | Evelina Simonaho,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5abfb3425542990832d3a1c0,bridge,hard,Andrew Jaspan was the co-founder of what not-for-profit media outlet?,Andrew Jaspan | The Conversation (website),Andrew Jaspan | 14ymedio | State media | Daniel House | Elisabeth Murdoch (businesswoman) | Rupert Murdoch | Brad Parscale | Allen &amp; Company Sun Valley Conference | Turner | Dana Shires | Jonathan Michael Ansell | Music Maker (label) | Digital Media Factory | Jim Puplava | Susan Gerbic | Ron Joyce | RetailMeNot | Noel C. Bloom | Celebrity Home Entertainment | Pat Robertson | Merv Griffin Entertainment | Alfred Balk | Bobby Mehta | Trevor Kennedy | Bordan Tkachuk | Jory Prum | Edgar Kaiser Sr. | William Allen White | Penske Media Corporation | James Packer | Nerdist Industries | Media proprietor | Thomas Shea | Darrell Crate | Scott Parkin | Nerdist News | Sean Healey | Joe Scarborough | John Waters | Ronn Owens | California Center for Public Health Advocacy | P. J. O'Rourke | Kiyoshi Kohatsu | Joseph McGrath (film director) | Harry Connick Jr. | Jason Gilbert | Jay Leiderman | Michael Atkinson | Thomas Ince: Hollywood's Independent Pioneer | The Drop-In (podcast),1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5ac3165c5542995ef918c10a,bridge,hard,Which American film director hosted the 18th Independent Spirit Awards in 2002?,18th Independent Spirit Awards | John Waters,18th Independent Spirit Awards | 32nd Independent Spirit Awards | 28th Independent Spirit Awards | Mihai Mălaimare Jr. | Independent Spirit Awards | Independent Spirit Award for Best First Feature | Independent Spirit Award for Best Cinematography | Independent Spirit Award for Best Editing | Takeshi Fukunaga | 71st Golden Globe Awards | All Ages: The Boston Hardcore Film | Heidi Ewing | Ava DuVernay | 2003 Kids' Choice Awards | 500 Years Later | Spencer Averick | 2014 Young Hollywood Awards | John Waters | List of accolades received by American Beauty | Brandon Dickerson | David and Sandy Reynolds-Wasco | 2013 Young Hollywood Awards | 61st Golden Globe Awards | Blinding Edge Pictures | Ed Wood | 12th Youth in Film Awards | David Yates | 51st Golden Globe Awards | Mystic River (film) | Premio Lo Nuestro 2003 | Blast! (musical) | Sacred Planet | Scream (1996 film) | Young Hollywood Awards | Stewart Stern | Golden Globe Award for Best Animated Feature Film | Sunil Rawal | Devil in the Flesh (1998 film) | John Lithgow | Academy Award for Best Film Editing | Doc NYC | Los Cabos International Film Festival | Drama Desk Award for Outstanding Director | Spirit Halloween | FreedomFilmFest | Larnelle Harris | People Like Us (soundtrack) | MTV Video Music Award for Best New Artist | Boots and Hearts Music Festival | Hellfest (American music festival),1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5ae53b545542990ba0bbb23c,bridge,hard,Where does the hotel and casino located in which Bill Cosby's third album was recorded?,Flamingo Las Vegas | Why Is There Air?,"Why Is There Air? | Bill Cosby Is a Very Funny Fellow...Right! | The Original Jam Sessions 1969 | Inside the Mind of Bill Cosby | At Last Bill Cosby Really Sings | Disco Bill | Bill's Best Friend | Yes, Yes, Yes | Flamingo Las Vegas | Hikky Burr | Westgate Las Vegas Resort &amp; Casino | Las Vegas Festival Grounds | Casino, New South Wales | Circus Circus Las Vegas | DoubleTree by Hilton Hotel Los Angeles Downtown | Trump International Hotel Las Vegas | One Night (ELO Part II album) | The Forbury Hotel | Live at Carnegie Hall (Stevie Ray Vaughan album) | Elton John One Night Only – The Greatest Hits | Tropicana – Las Vegas Boulevard intersection | Kingston Morning | His Band and the Street Choir | Candy Coburn | Live in Buffalo: July 4th, 2004 | Donald Trump in music | Downtown Las Vegas | Holiday Inn Lake Buena Vista Downtown | Walt Disney World Dolphin | B Boy (song) | Sunset Las Palmas Studios | Chuck Berry on Stage | Tysons Galleria | Virgins (Tim Hecker album) | Chris Hanzsek | Encore (Eminem song) | Longhorn Ballroom | The Idols with Sid Vicious | Tonight I Climbed the Wall | Om Records | Circle. Square. Triangle | Gum Wall | ABQ Uptown | Yeah! (Usher song) | Hammerjack's | Maxine's Tap Room | Mick (DJ) | In My Country There Is Problem | Innocent Records | Samuel Sim",1,1,1,0,0,1,0.5,0.5,1.0,1.0,1.0
rerank,pooled,5ae224da554299234fd043ee,comparison,hard,Do the drinks Gibson and Zurracapote both contain gin?,Gibson (cocktail) | Zurracapote,Gibson (cocktail) | Zurracapote | Phillips Distilling Company | Rubicon Drinks | Gin pennant | Flaming beverage | Soft drink | List of soft drinks by country | Kir (cocktail) | Energy shot | Ratafia | Light cavalerie vodka | Blueberry Tea | CytoSport | Submarino (beverage) | Hot toddy (disambiguation) | Hot toddy | Pox (drink) | Wassail | Xylitol | Cedrol | Vino cotto | Zaječická hořká | Libocedrus | William H. Ginsburg | Aaron Faulls | Brabejum | Manischewitz | Mırra | Marta Domachowska | Index of alcohol-related articles | PepsiCo | Leucopaxillus gentianeus | Schwartz's | Jounen Kwéyòl | A&amp;W Restaurants | Pachypodium lealii | Holistic dentistry | Scotch Collie | California Center for Public Health Advocacy | Robin Goldstein | The Muggs | John England &amp; the Western Swingers | Ouch! (gum) | Bubblegum Alley | Maxine's Tap Room | 2011 Barcelona Ladies Open – Doubles | Ron Joyce | Miranda (album) | Cypress-pine,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5ae2b770554299495565db0f,bridge,hard,"In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held? ",London International Documentary Festival | London Review of Books,London International Documentary Festival | New Haven Documentary Film Festival | London Review of Books | Doc NYC | Docville | FreedomFilmFest | Chagrin Documentary Film Festival | British Journal | Beautiful Young Minds | Le Conversazioni | 31st Golden Globe Awards | 61st Golden Globe Awards | 51st Golden Globe Awards | Memorabilia (event) | 18th Independent Spirit Awards | 500 Years Later | 32nd Independent Spirit Awards | Los Cabos International Film Festival | 12th Youth in Film Awards | Agee (film) | Heidi Ewing | LaLee's Kin: The Legacy of Cotton | Brandon Dickerson | 2014 Young Hollywood Awards | Sacred Planet | Buried Country | A Summer in the Cage | Blog Wars | National Geographic Explorer | Ian McEwan | Independent Spirit Award for Best Editing | Spencer Averick | New York State Writers Hall of Fame | Made in Britain | Independent Spirit Award for Best Cinematography | Langston Hughes Medal | David Yates | David Ayer | Healing (film) | Poetical Refugee | Irish Bulletin | Thrill of a Lifetime (film) | Marcel Trillat | Richard Ford | Nebula Award for Best Novel | Penske Media Corporation | EvidenceNetwork.ca | Shakespearean tragedy | Film laboratory | Reynolds v Times Newspapers Ltd,1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5a80b3a9554299485f5986cc,bridge,hard,Tysons Galleria is located in what county?,"McLean, Virginia | Tysons Galleria","Tysons, Virginia | Tysons Corner Center | Tysons Galleria | McLean station | Spring Hill station | McLean, Virginia | Poughkeepsie Galleria | Cobb Galleria Centre | Blackman-Bosworth Store | Lower Louviers and Chicken Alley | Covington, Tennessee | Savage, Maryland | Millington, Tennessee | Cerro Gordo County Courthouse (Iowa) | Cromwell's Run Rural Historic District | Audra, Texas | West Memphis, Arkansas | Olive Branch, Mississippi | Valhalla Highlands Historic District | St James's Church, Reading | Gardnerville Branch Jail | Astrodome | Fat Cat Brewery | Bishop Gorman High School | Kentucky Oaks Mall | Carmel High School (Mundelein, Illinois) | Bradley, North Yorkshire | Elko Regional Airport | John A. Brown (department store) | Androscoggin Bank Colisée | Bonsallo Avenue | Longhorn Ballroom | Fazoli's | Luke Hubbins | Jeff Malcolm | Bunny Grant | Yanco Agricultural High School | Zab Judah | Chris Eubank Jr. | Vince Phillips | Luke Blackledge | Bishop Carroll Catholic High School | Ambrose Mendy | Lawrence Austin | 1965 Houston Astros season | Julian Holland (boxer) | Scott Dixon (boxer) | Omodos | Hungry Horse | Bishop Manogue High School",0,1,1,0,0,1,0.0,0.5,1.0,0.3333333333333333,0.3333333333333333
rerank,pooled,5a8e0a005542995085b373a1,bridge,hard,Bordan Tkachuk was the CEO of a company that provides what sort of products?,Bordan Tkachuk | Viglen,"Bordan Tkachuk | Jonathan Michael Ansell | Terren Peizer | Bobby Mehta | Jim Lentz | Eugene Melnyk | Wes McKinney | Frank Lowy | Jim Puplava | Keith Bostic | Prosper Boulanger | Sean Healey | Rubicon Drinks | Coty, Inc. | Darrell Crate | VELUX | Edgar Kaiser Sr. | Hyrum W. Smith | Manischewitz | Henkel | Halliburton | James Packer | Ron Joyce | Mark Whitacre | Alan Cransberg | Thomas Shea | BauMax | Keith Bostic (American football) | Allen &amp; Company Sun Valley Conference | Peter Torry | Anthony Travers | Kohlberg Kravis Roberts | Maxeda | Tim Hortons | Curtis Glencross | Digital Media Factory | Claudio Fernández-Aráoz | Gore-Chernomyrdin Commission | Viktoras Kulvinskas | The Works (restaurant) | Media proprietor | Michael Hjälm | Tesco Extra | Tefik Mborja | SavaCentre | Harry Connick Jr. | Nerdist Industries | Andrew Jaspan | Danny Bakker (footballer, born 16 January 1995) | David S. Touretzky",1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5ac1b8ee5542994d76dccedc,comparison,hard,"Which filmmaker was known for animation, Lev Yilmaz or Pamela B. Green?",Lev Yilmaz | Pamela B. Green,"Pamela B. Green | Lev Yilmaz | Lev Kuleshov | Aryanto Yuniawan | Kiyoshi Kohatsu | Lionel Ngakane | Enrique Carreras | Enrico Casarosa | John Waters | Semyon Aranovich | AES+F | Julián Hernández (filmmaker) | Alain Resnais | I Was a Satellite of the Sun | Farooq Sheikh | Rankin/Bass Productions | Sanjay's Super Team | Mona Scott-Young | Farida Jalal | Estelle Hemsley | A. C. Tirulokchandar | Soha Ali Khan | Rich Lee | Tariq Khan (actor) | Cineriz | Maureen Dragone | Alencier Ley Lopez | ATL (film) | Madhuri Dixit filmography | Indriati Iskak | Gita Dey | Kristof Konrad | Manorama (Tamil actress) | Gal Gadot | Charles Eldridge | LaLee's Kin: The Legacy of Cotton | Mary Zophres | Anil Chatterjee | Fayyaz Hashmi | Tracker (1987 film) | Pudhu Yugam | The Dragon, the Hero | Love Beats Rhymes | Valentina (2008 film) | Július Satinský | Omarion | Beautiful Young Minds | Tulu cinema | Lady Gaga x Terry Richardson | YCoCg",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5adccd795542990d50227d2c,bridge,hard,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,Moroccan Ambassador to China | Rabat,"Moroccan Ambassador to China | Rabat | Sinuiju Special Administrative Region | Liaison Office (Hong Kong) | Embassy of China, London | Xiapu County | Shanghai | Shuangmiao, Inner Mongolia | Urad Rear Banner | Inner Mongolia Medical University | Ilocos Region | Roman Catholic Diocese of Yingkou | Dafeng District | Kunming Museum | Altanochir (1882–1949) | Chahar Right Rear Banner | Horqin Left Rear Banner | Tinghu District | Yingkou Lanqi Airport | 2011 Inner Mongolia unrest | Otto Reich | Inner Mongolia First Machinery Group Corporation | Yunnan Provincial Museum | Jaluit Atoll | Gwangjang Market | Devyani Khobragade | Yi Guan | Michael Green (political expert) | TaeguTec | Achalla | Aryanto Yuniawan | Luang Namtha Museum | Ethiopia–Japan relations | Dipangkorn Rasmijoti | Bobby Mehta | Makedonsko Sonce | Chawalit Kamutchati | Scout Tufankjian | Carey Olsen | Todai (restaurant) | Vatroslav Rožić | Sima Hydroelectric Power Station | Pavilion Mall | Cultural Property (Japan) | Am Rong | EpiCentre K | Udanchhoo | Exchange Ilford | Uno-X | Pergament Home Centers",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a84c4135542994c784dda31,comparison,hard,Are Yingkou and Fuding the same level of city?,Fuding | Yingkou,"Yingkou | Yingkou East Railway Station | Roman Catholic Diocese of Yingkou | Bayuquan Railway Station | Fuding Railway Station | Tongcheng Subdistrict, Fuding | Yingkou Lanqi Airport | Xiapu County | Taimushan Railway Station | Kunming | Fuding | Lung Fu Shan Country Park | Dazhou | Ordos City | Dafeng District | Shanghai | Tinghu District | Yandu District | Jeonju Hanok Village | Urad Rear Banner | Zhukaigou culture | Republic Plaza (Singapore) | Kunming Museum | Altanochir (1882–1949) | Sinuiju Special Administrative Region | Dali–Ruili Railway | Dalian Zhoushuizi International Airport | One Raffles Link | Shuangmiao, Inner Mongolia | One Raffles Place | Yangzong Lake | Gulangyu | Changmin | Downtown Las Vegas | Kyokusui-no-en | Andlang | Horqin Left Rear Banner | Madtown | G5511 Jining–Arun Expressway | Ashanti Region | Sauce Viejo, Argentina | Yunnan Provincial Museum | 2011 Inner Mongolia unrest | Bank of China Tower (Hong Kong) | Cho Kyuhyun | Summerlin, Nevada | Hanggin Rear Banner | Darayim District | Gwangjang Market | CapitaGreen",1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5a85eed75542996432c5713b,bridge,hard,Where did the descendants of the group of black Indians associated with the Seminole people settle?,Black Seminoles | Mascogos,"Black Seminoles | Mascogos | Seminole | Seminole Nation of Oklahoma | Indigenous peoples of Florida | Seminole music | Seminole County, Oklahoma | Muscogee language | Battle of Jupiter Inlet | Arabs in India | Black Bermudian | Draining and development of the Everglades | Americo-Liberians | Pingpu peoples | Oku people (Sierra Leone) | Battle of Tippecanoe | Tecumseh | Tecumseh's Confederacy | Battle of Fallen Timbers | Kasi (Pashtun tribe) | John Ridge | Tenskwatawa | French Canadians | Concho Indian Boarding School | Catuvellauni | Alvaro Mexia | History of the Cleveland Indians | History of Irish Americans in Boston | Tippecanoe order of battle | Guanche mummies | Dewey Beard | Blackback barb | Shiners' War | University of the Incarnate Word | Horace Bumstead | Rosario Naimo | Black 13 | Jeep Cherokee | Peter Blacker | Ajugeae | Sons of the Pioneers (film) | Maratha Navy | 1891 Tennessee Volunteers football team | Daniel Talia | Altamont Diary | Fomorians | Herbert S. Lewis | The Bama Band | 1899 Tennessee Volunteers football team | Karaboro languages",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
