method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
dense,pooled,5a8c5569554299240d9c2126,comparison,hard,Are Daryl Hall and Gerry Marsden both musicians?,Daryl Hall | Gerry Marsden,Hall &amp; Oates | Gerry Marsden | Daryl Hall | Jonathan Wolfson | Live from Daryl's House | Raimund Marasigan | Did It in a Minute | Sid Vicious | Chris Funk | Søren Solkær | Janna Allen | Tom Rothrock | Hans Orifice | The Unguided | Peter Morén (drummer) | List of Canned Heat members | Mark Arm | Timothy &quot;Yogi&quot; Watts | Daniel House | Lee Hazlewood | Even Steven Levee | Cheech Marin | One on One (song) | Lady Antebellum | Rodney Slatford | Vance Powell | Chris Hanzsek | Ferry Cross the Mersey | John Lithgow | Kent Stax | The Idols with Sid Vicious | Local H | The Beach Boys | The Flowers of Romance (band) | The Caledonia Soul Orchestra | Søren Rasted | Truly | Hometown News | Nancy Spungen | Clinton Walker | Gruntruck | Levolution (album) | Noel C. Bloom | Ben Elton | Tom Morello discography | His Band and the Street Choir | Frank Beard (musician) | Matt Cameron | Brad Alexander | Lee Terry,1,1,1.0,0,1,1.0,0.5,1.0,1.0,0.5,0.5
dense,pooled,5a75f0ea5542994ccc91866c,bridge,hard,What major truck road is located in Backford Cross?,A41 road | Backford Cross,"Backford Cross | U.S. Route 287 | A5117 road | Hounsfield Heights/Briar Hill, Calgary | U.S. Route 19 Truck (Pittsburgh) | Bruxner Highway | M180 motorway | Canford Cliffs | A41 road | Nashville Terminal Subdivision | Old Trafford, Greater Manchester | R509 road (Ireland) | Strawberry Park, Cheshire | Hill Air Force Base | Glanford Park | Eccles Interchange | Warriparinga | List of auxiliary Interstate Highways | Yingkou East Railway Station | Bjarkøy Fixed Link | Palm Meadows Thoroughbred Training Center | Stramshall | Gerald R. Ford International Airport | Al Haj FAW motors | Willoughton | Gerald R. Ford Freeway | Transport for Greater Manchester | South Phoenix | Governor's House, Knutsford | Old US 67 Rest Area | Silver Line Way (MBTA station) | Raffles Place MRT Station | Exchange Ilford | Tower City station | List of Interstate Highways in Texas | Collins Ferry Historic District | Eugene Cross Park | Denver International Airport | Muddy Creek Forks Historic District | Jones Point, New York | Curzon Ashton F.C. | The Crossings at Northwest | Bedale | Tropicana – Las Vegas Boulevard intersection | Downtown Kansas City | Lean Horse Ultramarathon | Eldorado Air Force Station | Sir Matt Busby Sports Complex | Eisenhower Bridge (Milton, Iowa) | Jack Truelove",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
dense,pooled,5a89f5815542993b751ca9c5,bridge,hard,In which role did Caroline Carver played in a 1999 Hallmark Entertainment made-for-TV fantasy movie?,Caroline Carver (actress) | The Magical Legend of the Leprechauns,Caroline Carver (actress) | Caroline Spencer | Lea Thompson | The Card (1952 film) | Sara Botsford | Plush (film) | Blythe Danner | Jo Marie Payton | Kris Marshall | A Christmas Story: The Musical | Nora Ephron | American Beauty (1999 film) | The Boys Next Door (1996 film) | Shirley Temple | Sianoa Smit-McPhee | Scream (1996 film) | Emily Jewell | List of accolades received by American Beauty | Donald J. Hall Jr. | Laura Osnes | Signs (film) | La Femme Musketeer | Matilda Lutz | Connie Sawyer | Lay the Favorite | Silver Bells (film) | Devil in the Flesh (1998 film) | Snow Queen (2002 film) | Ed Wood (film) | Out in Fifty | Meg Ryan | Emily Bowker | Dead Awake (2010 film) | Compliance (film) | Barbara Niven | Kerr Smith | Spencer Averick | Mary Zophres | The Three Lives of Thomasina | The Hunger Games (film series) | Hilarie Burton | Julia Ormond | CBS Television Workshop | About a Boy (film) | Trading Mom | Katherine Waterston | Rose McGowan | Lisa Wilcox | My Bloody Valentine 3D | Heidi Ewing,1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5a8d5fc6554299585d9e37c6,bridge,hard,"What's the name of the fantasy film starring Sarah Bolger, featuring a New England family who discover magical creatures around their estate?",Sarah Bolger | The Spiderwick Chronicles (film),Brewster McCloud | The Spiderwick Chronicles (film) | The Moth Diaries (film) | Sarah Bolger | Rings (2017 film) | The Magical Legend of the Leprechauns | Home on the Range (2004 film) | Fantastic Beasts and Where to Find Them (film) | Bedknobs and Broomsticks | Trading Mom | Manhattan Romance | Family Plan | Dark Passage (film) | The Petrified Forest | Roald Dahl Children's Gallery | Delicatessen (film) | 11 Harrowhouse | 1920 (film) | Paranormal Activity: The Marked Ones | Beauty and the Beast (1991 film) | Plush (film) | Victoria Hanley | Matilda Lutz | La Belle Américaine | Sara Botsford | Ashley Cheadle | Isle of Flowers | Toys in the Attic (2009 film) | Barbie and the Secret Door | The Fairies | Chainsaw (Scream Queens) | Devil in the Flesh (1998 film) | Irish Fairy Tales | Season of the Witch (2011 film) | The Prince and Me | Identity Films | 1920 (film series) | Emily Jewell | Out in Fifty | Dumb and Dumberer: When Harry Met Lloyd | Estelle Hemsley | Morgan's Ferry | Chimères (film) | American Beauty (1927 film) | The New Lot | 4 Devils | My Family (series 1) | The Birds on the Trees | Scouts Guide to the Zombie Apocalypse | Bubble (film),1,1,1.0,0,1,1.0,0.5,1.0,1.0,0.5,0.5
dense,pooled,5ac120c55542992a796dedfc,bridge,hard,Maxeda has been owned since 2004 by which American multinational equity firm?,Kohlberg Kravis Roberts | Maxeda,Maxeda | Jonathan Michael Ansell | S.A.C.I. Falabella | Lithia Motors | Halliburton | Terren Peizer | Manischewitz | Changmin | Magna Home Entertainment | Sean Healey | Kasia Al Thani | Bobby Mehta | Manhattan Life Insurance Company | Polycom | Elisabeth Murdoch (businesswoman) | Solway Group | Leeds Equity Partners | Avenue Capital Group | Corporate synergy | HGGC | Trading Mom | Jim Lentz | ABQ Uptown | General Mills | Darrell Crate | Jim Puplava | Mekong Capital | Owner earnings | Lincolnshire Management | Portland Timbers U23s | Leeann Chin | BauMax | Crazy John's | Mighty Max (toyline) | Mercedes-AMG | Lush (company) | Henkel | Claudio Fernández-Aráoz | TaeguTec | Warren Buffett | John Roach &amp; Sons | Greater Manchester Integrated Transport Authority | Euromarché | Affiliated Managers Group | SAIC-GM-Wuling | Adriana Trigiani | CapitaGreen | Carrefour | Fazoli's | Inner Mongolia First Machinery Group Corporation,1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5ab7c1a955429928e1fe38c8,bridge,hard,The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?,Cressida Bonas | The Bye Bye Man,Cressida Bonas | Lady Alexandra Curzon | Girl Seeks Father | American Beauty (1999 film) | Estelle Hemsley | Jawbreaker (film) | La Femme Musketeer | Older Sister | Dead at 17 | Carole Gray | Mamie Gummer | End of Days (film) | Plush (film) | Dicen que soy mujeriego | Emily Jewell | Out in Fifty | The Whole Nine Yards (film) | Mom (film) | Orbis Pictus (film) | Delicatessen (film) | Matilda Lutz | 1920 (film series) | Marlene Dietrich | Pamela B. Green | Arthur Roberts (editor) | Madhuri Dixit filmography | Patricia Longo | Lay the Favorite | Paris Awakens | Gidget Goes to Rome | Santa Claus: The Movie | 1920 (film) | Charles Eldridge | Chimères (film) | List of accolades received by La La Land | Ashley Cheadle | Manhattan Romance | Janine Gutierrez | Finishing School (1953 film) | Mary Poppins Returns | Belle (Disney) | La Belle Américaine | Romeo and Juliet on screen | Sara Botsford | Connie Sawyer | Red Sparrow | Love &amp; Friendship | Identity Films | Song Ji-hyo | Piano Girl,1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5abd01205542992ac4f3819b,bridge,hard,Mummulgum is a stop on the Bruxner Highway before reaching the town on the banks of which river?,"Casino, New South Wales | Mummulgum","Mummulgum | Bruxner Highway | M180 motorway | Warriparinga | Stramshall | Darling River | Goonellabah, New South Wales | Cotter River System | Alstonville, New South Wales | Tenterfield, New South Wales | R509 road (Ireland) | Tomichi Creek | Param, Rampur | A41 road | Frenchmans Creek (New South Wales) | Bedale | Blackstone River and Canal Heritage State Park | Grahamstown Dam | Bucketty | Picobrouwerij Alvinne | A5117 road | Bubblegum Alley | Tabulam | Sligo Creek | Masnières Newfoundland Memorial | G5511 Jining–Arun Expressway | Wollongbar, New South Wales | Bonshaw, New South Wales | Governor's House, Knutsford | Pulham Market | Leda (river) | Humberhead Levels | Blackback barb | Humber Forts | Muddy Creek Forks Historic District | Richmond Valley Council | Humberside | Eastern freshwater cod | Bartlett's Bridge | European route E47 | Codornices Creek | Earl of Lanesborough | Hutton Castle | Breakneck Brook | Higgins Lake | Interstate 40 in North Carolina | Battle of Malvern Hill | Canford Cliffs | Finchampstead | Chahar Right Rear Banner",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5ab69c25554299110f219a39,bridge,hard,"Which American audio engineer and clandestine chemist, who was a key figure in the San Francisco Bay Area hippie movement during the 1960s recorded the album ""Old and in the Way?""",Old and in the Way (album) | Owsley Stanley,Owsley Stanley | Old and in the Way (album) | Daniel House | Gary Arlington | Levolution (album) | Original Sound | The Beatles | The Suicide File | American Blues | Chris Hanzsek | Cultural impact of the Beatles | Jack Endino | Bob Seger | Jory Prum | Mark Arm | Steeltown (band) | Tom Morello discography | Cargo Records (Canada) | Lee Hazlewood | Art Laboe | Uptown 3000 | Skin Yard | Join Hands | Sid Vicious | Aurelio Valle | John Fogerty | Bruce Spizer | Hartbeat! | Daryl Hall | Beatitude (album) | Frank Beard (musician) | The Caledonia Soul Orchestra | Adam and the Ants | The Flowers of Romance (band) | The Rats (American band) | Hall &amp; Oates | Edgar Kaiser Sr. | Anthony Rossomando | Marsha Albert | Barbara Higbie | Francisco Jose Hernandez | Vanda &amp; Young | The Beach Boys | John Fogerty (album) | Thirty Eight (album) | Mike Smith (A&amp;R man) | Bad News (band) | Morbo (band) | Who Can See It | In Death Reborn,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5a7b12a355429927d897bf2a,bridge,hard,When was the palace founded at which Columba de Dunbar died in 1435?,Columba de Dunbar | Spynie Palace,"Columba de Dunbar | George II, Earl of March | George I, Earl of March | Bishop Dunbar's Hospital | Gospatric, Earl of Northumbria | Earl of Dunbar | St. Mary's Priory (Lothian) | Mike Dunbar | St James's Palace | Patrick IV, Earl of March | Ian Harland | Marisa Letícia Lula da Silva | Donegal Celtic F.C. | Charles Hastings Judd | Corieltauvi | Colgan Air Flight 9446 | Jacques Androuet II du Cerceau | Lisburn Distillery F.C. | Haripur Barabari | Durotriges | John A. Brown (department store) | Buckingham Palace | Auchterhouse Castle | Capetian dynasty | Villard (imprint) | Esma Sultan Mansion | Valhalla Highlands Historic District | Greater Newport Rural Historic District | Grennaskolan | Prior of St Andrews | Battle of Glendale (Skye) | Spalding War Memorial | Spynie Palace | Salisbury Woodland Gardens, Blackpool | St Andrews Links | Jean Androuet du Cerceau | Cortland Condit House | Longhorn Ballroom | Fensalir | William Levett (baron) | Charles de Lorme | 2006 PGA Championship | McLean, Virginia | Lower Louviers and Chicken Alley | Kingdom of Northumbria | Cobb Galleria Centre | New Palace, Kolhapur | Digswell Park | Chefette | Manor of Rivington",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5ae0006755429925eb1afbd3,bridge,hard,"Where is the Bubblegum Alley, that is similar to Gum Wall, located in California?","Gum Wall | San Luis Obispo, California","Bubblegum Alley | Gum Wall | 1 Wall Street Court | Ouch! (gum) | Mummulgum | Tysons Galleria | Bonsallo Avenue | Up Your Alley Fair | DoubleTree by Hilton Hotel Los Angeles Downtown | Digital Media Factory | Hollywood Star Lanes | Tysons Corner Center | One Marina Boulevard | Chevron House | McLean, Virginia | Tysons, Virginia | Maxine's Tap Room | Central Avenue (Los Angeles) | Chatta Bazaar | Downtown Las Vegas | Rolling Acres Mall | Raffles Place | The Works (restaurant) | Coronado, Panama | Bubble (film) | Lower Louviers and Chicken Alley | McLean station | New York Life Building | California Center for Public Health Advocacy | Tropicana – Las Vegas Boulevard intersection | Trump International Hotel Las Vegas | Strawberry Park, Cheshire | Hailstorm Alley | ABQ Uptown | Original Outlet Mall | Carreras Cigarette Factory | Solidago elongata | Pergament Home Centers | The Gatehouse, Monmouth | Dimond Center | Circus Circus Las Vegas | One Raffles Link | Poughkeepsie Galleria | South Phoenix | Flamingo Las Vegas | Corus Quay | Picobrouwerij Alvinne | Random House Tower | ViaPort Florida | Citadel Mall",1,1,1.0,0,0,0.0,0.5,0.5,0.5,0.5,0.5
dense,pooled,5ae305df5542992decbdcdc3,bridge,hard,"At what venue was the January 2, 2012 game featured the University of Louisville team?",2012 Louisville Cardinals football team | 2013 Sugar Bowl,"2012 Louisville Cardinals football team | Parkway Field | 2013 Sugar Bowl | 2012–13 VCU Rams men's basketball team | 2008 Fiesta Bowl | 2008 Kansas City Wizards season | 1943 NAIA Division I Men's Basketball Tournament | Shawnee Mission District Stadium | 2013–14 VCU Rams men's basketball team | 2009 Big 12 Conference football season | 2014–15 VCU Rams men's basketball team | 2015–16 VCU Rams men's basketball team | 1995–96 VCU Rams men's basketball team | Case Gym | 1956 NAIA Division I Men's Basketball Tournament | 2011–12 VCU Rams men's basketball team | Magnolia Bowl | Robins Center | 2010–11 VCU Rams men's basketball team | CommunityAmerica Ballpark | 2011 Colorado Buffaloes football team | 2012 Colorado Buffaloes football team | Children's Mercy Park | Oregon Ducks football | 2013 Texas Tech Red Raiders football team | Battle for the Bell | 2012 Major League Baseball All-Star Game | 1983 Oregon State vs. Oregon football game | 2012 Texas Tech Red Raiders football team | 2014 Texas Tech Red Raiders football team | Shreveport Steamer | 2010 Commonwealth Games medal table | Fruit Bowl | 1999 Kansas City Wizards season | Lake Louisvilla, Louisville | 2016 Texas Tech Red Raiders football team | 2009 Kansas City Royals season | 2009 Colorado Buffaloes football team | 2009–10 VCU Rams men's basketball team | 2014 Colorado Buffaloes football team | 1997 Kansas City Wizards season | Civil War (college football game) | 2015 Texas Tech Red Raiders football team | The Rivalry (Lehigh–Lafayette) | 2012 Kansas City Royals season | 1989 Cotton Bowl Classic | 2004–05 VCU Rams men's basketball team | 2010 Commonwealth Games | 2015 Colorado Buffaloes football team | 1989 Fiesta Bowl",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5a8574945542997b5ce3fffb,comparison,hard,"Which film was Oscar nominated, LaLee's Kin: The Legacy of Cotton or Gimme Shelter, the 1970 Rolling Stones documentary?",Gimme Shelter (1970 film) | LaLee's Kin: The Legacy of Cotton,LaLee's Kin: The Legacy of Cotton | Gimme Shelter (1970 film) | Gimme Shelter (album) | Baird Bryant | Gimme Shelter (disambiguation) | Agee (film) | Gimme Shelter | Merry Clayton | The Deserter (1912 film) | Estelle Hemsley | A Story of Floating Weeds | South of the Border (2009 film) | 31st Golden Globe Awards | List of accolades received by La La Land | A Summer in the Cage | 500 Years Later | Hoppy Serves a Writ | Manson (film) | Danny Boyle | Golden Globe Award for Best Animated Feature Film | Jalam (film) | 1920 (film series) | Romeo and Juliet on screen | Tulu cinema | A. C. Tirulokchandar | La La Land (soundtrack) | Robert Earl Jones | Harsh Times | Bubble (film) | Arthur Roberts (editor) | City of Stars | Drum Beat | The Scourge of the Desert | All Ages: The Boston Hardcore Film | Spare Me (film) | 51st Golden Globe Awards | Paresh Mokashi | The Petrified Forest | David and Sandy Reynolds-Wasco | Big Stone Gap (film) | In Country | Christopher Greenbury | Along the Navajo Trail (film) | Aram Avakian | Sunil Rawal | Out in Fifty | Buried Country | The Boys Next Door (1996 film) | Laura Linney | Flight of the Innocent,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5a7332935542991f9a20c67d,comparison,hard,"Which board game was published most recently, Pirate's Cove or Catan?",Catan | Pirate's Cove,"Pirate's Cove | Catan: Seafarers | Catan Card Game | Catan | The Kids of Catan | The Rivals for Catan | Struggle for Rome (board game) | Catan Dice Game | Elasund | Catan: Cities &amp; Knights | The Lost Vikings | Tron Evolution: Battle Grids | Kill Doctor Lucky | List of Tomb Raider media | Poleconomy | Gateways (video game) | Tomb Raider | Lego Knights' Kingdom | Ender's Game (series) | Seumas MacManus | Lara Croft Go | Sinbad of the Seven Seas | Tunnels &amp; Trolls: Crusaders of Khazan | List of Square Enix companion books | Catwoman (video game) | Tomb Raider (2013 video game) | Tom Clancy's Net Force Explorers: Deathworld | Tom Clancy's Net Force Explorers: High Wire | Tom Clancy's Net Force Explorers: Duel Identity | Tom Clancy's Net Force Explorers: Death Match | Tom Clancy's Net Force Explorers: Gameprey | Surround (video game) | Half-Life 2: Lost Coast | Tomb Raider III | Charlie Murder | Lara Croft | Amen: The Awakening | The Ganymede Takeover | Star Trek (2013 video game) | Fez (video game) | Prince of Persia: The Sands of Time | Starfaring | Mercenaries, Spies and Private Eyes | Hey Pa! There's a Goat on the Roof | The Young Ones (video game) | Star Ship | By the Beautiful Sea (song) | Lego Star Wars: The Video Game | Vermont Catamounts men's ice hockey | Tom Clancy's The Division",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
